Analysis of Tolerances

Units are Millimeters.
All changes are computed using linear differences.

Paraxial Focus compensation only.

WARNING: Solves should be removed prior to tolerancing. Semi-diameters should be fixed.

WARNING: Boundary constraints on compensators will be ignored.

Criterion           : User defined merit function
Mode                : Sensitivities
Nominal Criterion   : 0.05442161
Test Wavelength     : 1000.0000

Fields: User Defined Angle in degrees
 #   	X-Field     	Y-Field     	Weight  	  VDX 	  VDY 	  VCX 	  VCY
 1 	   0.000E+00 	   0.000E+00 	   1.000E+02 	 0.000 	 0.000 	 0.000 	 0.000
 2 	   0.000E+00 	   4.700E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 3 	   2.350E+00 	   4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 4 	   4.070E+00 	   2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 5 	   4.700E+00 	   0.000E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 6 	   4.070E+00 	  -2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 7 	   2.350E+00 	  -4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 8 	   0.000E+00 	  -4.700E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 9 	  -4.700E+00 	   0.000E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
10 	  -2.350E+00 	  -4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
11 	  -4.070E+00 	  -2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
12 	  -4.070E+00 	   2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
13 	  -2.350E+00 	   4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000

Sensitivity Analysis:

            			   |-----------	---- Minimum ----	----------|	  |------------	---- Maximum ----	----------|
Type           			      Value   	    Criterion      	 Change       	  Value   	    Criterion    	  Change
TTHI 	 12 	 12 	   -6.00000000 	    0.06052399 	    0.00610238 	    6.00000000 	    0.06217382 	    0.00775221
TTHI 	 19 	 19 	   -6.00000000 	    0.05563770 	    0.00121609 	    6.00000000 	    0.05330590 	   -0.00111571
TEDX 	  9 	  9 	   -2.00000000 	    0.06217472 	    0.00775311 	    2.00000000 	    0.06217472 	    0.00775311
TEDY 	  9 	  9 	   -2.00000000 	    0.07156348 	    0.01714186 	    2.00000000 	    0.04306410 	   -0.01135751
TEDX 	 16 	 16 	   -2.00000000 	    0.06048799 	    0.00606637 	    2.00000000 	    0.06048799 	    0.00606637
TEDY 	 16 	 16 	   -2.00000000 	    0.04663787 	   -0.00778375 	    2.00000000 	    0.06896465 	    0.01454303
TETX 	 16 	 16 	   -0.03000000 	    0.04372737 	   -0.01069425 	    0.03000000 	    0.06875876 	    0.01433714
TETY 	 16 	 16 	   -0.03000000 	    0.06060927 	    0.00618765 	    0.03000000 	    0.06060927 	    0.00618765
TEDX 	 23 	 23 	   -2.00000000 	    0.05553987 	    0.00111825 	    2.00000000 	    0.05553987 	    0.00111825
TEDY 	 23 	 23 	   -2.00000000 	    0.05460416 	    0.00018254 	    2.00000000 	    0.05450947 	    8.7858E-05
TETX 	 23 	 23 	   -0.03000000 	    0.04278546 	   -0.01163616 	    0.03000000 	    0.06904352 	    0.01462191
TETY 	 23 	 23 	    0.03000000 	    0.06004526 	    0.00562364 	    0.03000000 	    0.06004526 	    0.00562364

Worst offenders:
Type           			       Value   	    Criterion      	  Change
TEDY 	  9 	  9 	   -2.00000000 	    0.07156348 	    0.01714186
TETX 	 23 	 23 	    0.03000000 	    0.06904352 	    0.01462191
TEDY 	 16 	 16 	    2.00000000 	    0.06896465 	    0.01454303
TETX 	 16 	 16 	    0.03000000 	    0.06875876 	    0.01433714
TEDX 	  9 	  9 	    2.00000000 	    0.06217472 	    0.00775311
TEDX 	  9 	  9 	   -2.00000000 	    0.06217472 	    0.00775311
TTHI 	 12 	 12 	    6.00000000 	    0.06217382 	    0.00775221
TETY 	 16 	 16 	    0.03000000 	    0.06060927 	    0.00618765
TETY 	 16 	 16 	   -0.03000000 	    0.06060927 	    0.00618765
TTHI 	 12 	 12 	   -6.00000000 	    0.06052399 	    0.00610238


Estimated Performance Changes based upon Root-Sum-Square method:
Nominal Merit Function      :	    0.05442161
Estimated change            :	    0.03000245
Estimated Merit Function    :	    0.08442406

Compensator Statistics:
Change in back focus:
Minimum            :	       -5.209957
Maximum            :	        5.219842
Mean               :	        0.000413
Standard Deviation :	        1.505597


Monte Carlo Analysis:
Number of trials: 10000

Initial Statistics: Normal Distribution

    Trial 	    Criterion 	      Change
   4710 	    0.06994365 	    0.01552203
   4711 	    0.06497177 	    0.01055015
   4712 	    0.05819435 	    0.00377274
   4713 	    0.06879627 	    0.01437466
   4714 	    0.05340062 	   -0.00102100
   4715 	    0.05668228 	    0.00226066
   4716 	    0.04777726 	   -0.00664435
   4717 	    0.06069535 	    0.00627374
   4718 	    0.06204090 	    0.00761929
   4719 	    0.05931097 	    0.00488936
   4720 	    0.04805246 	   -0.00636915
   4721 	    0.06996245 	    0.01554084
   4722 	    0.06312029 	    0.00869868
   4723 	    0.06179535 	    0.00737374
   4724 	    0.06405713 	    0.00963552
   4725 	    0.06172287 	    0.00730125
   4726 	    0.05568804 	    0.00126643
   4727 	    0.06428716 	    0.00986554
   4728 	    0.04656763 	   -0.00785399
   4729 	    0.06255546 	    0.00813384
   4730 	    0.07194913 	    0.01752752
   4731 	    0.05638768 	    0.00196607
   4732 	    0.07548011 	    0.02105850
   4733 	    0.05111025 	   -0.00331136
   4734 	    0.05225524 	   -0.00216637
   4735 	    0.04898763 	   -0.00543399
   4736 	    0.05946716 	    0.00504554
   4737 	    0.07617134 	    0.02174973
   4738 	    0.06939983 	    0.01497822
   4739 	    0.06327417 	    0.00885255
   4740 	    0.06758240 	    0.01316078
   4741 	    0.05238442 	   -0.00203719
   4742 	    0.06642455 	    0.01200294
   4743 	    0.05537884 	    0.00095722
   4744 	    0.07054185 	    0.01612024
   4745 	    0.07278782 	    0.01836620
   4746 	    0.06323675 	    0.00881514
   4747 	    0.06063456 	    0.00621295
   4748 	    0.06338293 	    0.00896132
   4749 	    0.04460169 	   -0.00981993
   4750 	    0.09273685 	    0.03831524
   4751 	    0.07965043 	    0.02522882
   4752 	    0.06790374 	    0.01348213
   4753 	    0.06889412 	    0.01447251
   4754 	    0.07279954 	    0.01837793
   4755 	    0.08545254 	    0.03103093
   4756 	    0.06361100 	    0.00918939
   4757 	    0.07282693 	    0.01840531
   4758 	    0.05806000 	    0.00363838
   4759 	    0.06663542 	    0.01221381
   4760 	    0.06471178 	    0.01029016
   4761 	    0.06443964 	    0.01001803
   4762 	    0.07627302 	    0.02185141
   4763 	    0.05345929 	   -0.00096233
   4764 	    0.04981677 	   -0.00460484
   4765 	    0.08266660 	    0.02824498
   4766 	    0.05959860 	    0.00517699
   4767 	    0.06447063 	    0.01004901
   4768 	    0.06041960 	    0.00599799
   4769 	    0.05511289 	    0.00069127
   4770 	    0.07758170 	    0.02316008
   4771 	    0.05758142 	    0.00315981
   4772 	    0.08372430 	    0.02930268
   4773 	    0.04880723 	   -0.00561439
   4774 	    0.06466479 	    0.01024318
   4775 	    0.07744842 	    0.02302680
   4776 	    0.08933583 	    0.03491421
   4777 	    0.05680666 	    0.00238505
   4778 	    0.04874341 	   -0.00567821
   4779 	    0.08937805 	    0.03495644
   4780 	    0.05825533 	    0.00383371
   4781 	    0.06839775 	    0.01397613
   4782 	    0.05493330 	    0.00051168
   4783 	    0.07106085 	    0.01663924
   4784 	    0.06372101 	    0.00929940
   4785 	    0.06917317 	    0.01475155
   4786 	    0.06297299 	    0.00855137
   4787 	    0.07780896 	    0.02338734
   4788 	    0.06476256 	    0.01034094
   4789 	    0.06472051 	    0.01029889
   4790 	    0.08069275 	    0.02627114
   4791 	    0.05921578 	    0.00479417
   4792 	    0.04381013 	   -0.01061148
   4793 	    0.05135264 	   -0.00306898
   4794 	    0.06329848 	    0.00887686
   4795 	    0.08760100 	    0.03317938
   4796 	    0.05410295 	   -0.00031866
   4797 	    0.08564365 	    0.03122203
   4798 	    0.05402446 	   -0.00039716
   4799 	    0.05651265 	    0.00209104
   4800 	    0.05335246 	   -0.00106915
   4801 	    0.06769817 	    0.01327655
   4802 	    0.05293691 	   -0.00148470
   4803 	    0.04767043 	   -0.00675119
   4804 	    0.05818395 	    0.00376234
   4805 	    0.06597485 	    0.01155324
   4806 	    0.06206457 	    0.00764296
   4807 	    0.04577275 	   -0.00864886
   4808 	    0.05757805 	    0.00315643
   4809 	    0.05812118 	    0.00369956
   4810 	    0.07820629 	    0.02378468
   4811 	    0.06789898 	    0.01347737
   4812 	    0.04812797 	   -0.00629365
   4813 	    0.08552194 	    0.03110032
   4814 	    0.05997294 	    0.00555133
   4815 	    0.06612936 	    0.01170774
   4816 	    0.06024084 	    0.00581922
   4817 	    0.06404044 	    0.00961883
   4818 	    0.04893497 	   -0.00548665
   4819 	    0.07568975 	    0.02126814
   4820 	    0.06325710 	    0.00883548
   4821 	    0.06594370 	    0.01152208
   4822 	    0.07970268 	    0.02528106
   4823 	    0.06778245 	    0.01336084
   4824 	    0.05377207 	   -0.00064954
   4825 	    0.09720825 	    0.04278664
   4826 	    0.07359666 	    0.01917505
   4827 	    0.05249901 	   -0.00192261
   4828 	    0.08424378 	    0.02982216
   4829 	    0.07724799 	    0.02282638
   4830 	    0.04687101 	   -0.00755061
   4831 	    0.06736856 	    0.01294694
   4832 	    0.06069744 	    0.00627583
   4833 	    0.06606375 	    0.01164214
   4834 	    0.06025699 	    0.00583538
   4835 	    0.08016553 	    0.02574392
   4836 	    0.07227689 	    0.01785528
   4837 	    0.06007325 	    0.00565164
   4838 	    0.05222326 	   -0.00219835
   4839 	    0.05235505 	   -0.00206656
   4840 	    0.05505376 	    0.00063215
   4841 	    0.06101726 	    0.00659565
   4842 	    0.06884987 	    0.01442825
   4843 	    0.06581787 	    0.01139626
   4844 	    0.07033386 	    0.01591225
   4845 	    0.05447803 	    5.6413E-05
   4846 	    0.05218579 	   -0.00223582
   4847 	    0.06466395 	    0.01024233
   4848 	    0.06096252 	    0.00654091
   4849 	    0.08093314 	    0.02651153
   4850 	    0.07859418 	    0.02417257
   4851 	    0.05634732 	    0.00192571
   4852 	    0.05446041 	    3.8797E-05
   4853 	    0.07846874 	    0.02404713
   4854 	    0.08366824 	    0.02924662
   4855 	    0.06789850 	    0.01347689
   4856 	    0.07458531 	    0.02016370
   4857 	    0.05204011 	   -0.00238150
   4858 	    0.06367204 	    0.00925043
   4859 	    0.06664273 	    0.01222112
   4860 	    0.07086777 	    0.01644616
   4861 	    0.06428163 	    0.00986002
   4862 	    0.06685395 	    0.01243234
   4863 	    0.07392207 	    0.01950046
   4864 	    0.05367632 	   -0.00074529
   4865 	    0.05734665 	    0.00292504
   4866 	    0.05754296 	    0.00312135
   4867 	    0.08336642 	    0.02894481
   4868 	    0.06629101 	    0.01186939
   4869 	    0.05922776 	    0.00480614
   4870 	    0.06731586 	    0.01289425
   4871 	    0.06411159 	    0.00968997
   4872 	    0.06738160 	    0.01295999
   4873 	    0.06112358 	    0.00670197
   4874 	    0.06357034 	    0.00914873
   4875 	    0.07450417 	    0.02008256
   4876 	    0.06479149 	    0.01036988
   4877 	    0.09053511 	    0.03611349
   4878 	    0.05933033 	    0.00490872
   4879 	    0.05288132 	   -0.00154029
   4880 	    0.05944341 	    0.00502179
   4881 	    0.06950152 	    0.01507990
   4882 	    0.07393004 	    0.01950843
   4883 	    0.05745569 	    0.00303408
   4884 	    0.07387922 	    0.01945761
   4885 	    0.06861971 	    0.01419809
   4886 	    0.07548642 	    0.02106480
   4887 	    0.05287737 	   -0.00154424
   4888 	    0.06377137 	    0.00934975
   4889 	    0.04984940 	   -0.00457221
   4890 	    0.06170896 	    0.00728735
   4891 	    0.06142108 	    0.00699947
   4892 	    0.08050256 	    0.02608094
   4893 	    0.06963780 	    0.01521619
   4894 	    0.05128520 	   -0.00313642
   4895 	    0.05878602 	    0.00436441
   4896 	    0.04904321 	   -0.00537841
   4897 	    0.06140313 	    0.00698151
   4898 	    0.05572768 	    0.00130607
   4899 	    0.05663357 	    0.00221196
   4900 	    0.06356264 	    0.00914103
   4901 	    0.05077833 	   -0.00364328
   4902 	    0.06754899 	    0.01312737
   4903 	    0.06490281 	    0.01048120
   4904 	    0.07004213 	    0.01562052
   4905 	    0.04750139 	   -0.00692022
   4906 	    0.06511115 	    0.01068954
   4907 	    0.06515539 	    0.01073378
   4908 	    0.04789351 	   -0.00652810
   4909 	    0.06369603 	    0.00927441
   4910 	    0.06139850 	    0.00697689
   4911 	    0.06829066 	    0.01386904
   4912 	    0.04986263 	   -0.00455899
   4913 	    0.05439444 	   -2.7172E-05
   4914 	    0.08982975 	    0.03540814
   4915 	    0.04661071 	   -0.00781090
   4916 	    0.04901300 	   -0.00540862
   4917 	    0.06593283 	    0.01151122
   4918 	    0.05654409 	    0.00212247
   4919 	    0.05774960 	    0.00332799
   4920 	    0.08114762 	    0.02672600
   4921 	    0.05768665 	    0.00326503
   4922 	    0.06334486 	    0.00892324
   4923 	    0.06438111 	    0.00995950
   4924 	    0.05941171 	    0.00499010
   4925 	    0.05318751 	   -0.00123410
   4926 	    0.06272651 	    0.00830490
   4927 	    0.07007370 	    0.01565208
   4928 	    0.05022947 	   -0.00419214
   4929 	    0.05511532 	    0.00069371
   4930 	    0.06894443 	    0.01452282
   4931 	    0.05734086 	    0.00291925
   4932 	    0.07301995 	    0.01859833
   4933 	    0.05233067 	   -0.00209094
   4934 	    0.05377976 	   -0.00064185
   4935 	    0.05769728 	    0.00327567
   4936 	    0.05176175 	   -0.00265986
   4937 	    0.05640218 	    0.00198057
   4938 	    0.06096042 	    0.00653881
   4939 	    0.06684905 	    0.01242744
   4940 	    0.08225837 	    0.02783676
   4941 	    0.04938461 	   -0.00503700
   4942 	    0.07301138 	    0.01858977
   4943 	    0.04944479 	   -0.00497683
   4944 	    0.07834059 	    0.02391898
   4945 	    0.07306536 	    0.01864374
   4946 	    0.06830357 	    0.01388195
   4947 	    0.07226395 	    0.01784234
   4948 	    0.05768864 	    0.00326702
   4949 	    0.07274192 	    0.01832031
   4950 	    0.07001083 	    0.01558921
   4951 	    0.07088135 	    0.01645974
   4952 	    0.06008563 	    0.00566402
   4953 	    0.07792352 	    0.02350190
   4954 	    0.06835454 	    0.01393293
   4955 	    0.07964179 	    0.02522017
   4956 	    0.06109688 	    0.00667526
   4957 	    0.08014841 	    0.02572680
   4958 	    0.05254464 	   -0.00187697
   4959 	    0.08424004 	    0.02981843
   4960 	    0.08419355 	    0.02977194
   4961 	    0.07802615 	    0.02360453
   4962 	    0.07482372 	    0.02040210
   4963 	    0.08742989 	    0.03300828
   4964 	    0.06760716 	    0.01318555
   4965 	    0.06837723 	    0.01395562
   4966 	    0.08390424 	    0.02948263
   4967 	    0.05514463 	    0.00072302
   4968 	    0.06109117 	    0.00666956
   4969 	    0.06479953 	    0.01037792
   4970 	    0.07867890 	    0.02425729
   4971 	    0.07421312 	    0.01979150
   4972 	    0.08245811 	    0.02803649
   4973 	    0.06970630 	    0.01528468
   4974 	    0.05191262 	   -0.00250900
   4975 	    0.06849626 	    0.01407464
   4976 	    0.07107067 	    0.01664905
   4977 	    0.08067736 	    0.02625575
   4978 	    0.08231777 	    0.02789615
   4979 	    0.06563187 	    0.01121025
   4980 	    0.05974931 	    0.00532770
   4981 	    0.06484089 	    0.01041927
   4982 	    0.05941016 	    0.00498855
   4983 	    0.05365522 	   -0.00076640
   4984 	    0.06448192 	    0.01006031
   4985 	    0.05295534 	   -0.00146627
   4986 	    0.05518370 	    0.00076208
   4987 	    0.09107612 	    0.03665450
   4988 	    0.07479915 	    0.02037753
   4989 	    0.06145939 	    0.00703778
   4990 	    0.05856090 	    0.00413929
   4991 	    0.09741931 	    0.04299769
   4992 	    0.07243161 	    0.01800999
   4993 	    0.05266903 	   -0.00175259
   4994 	    0.07074039 	    0.01631878
   4995 	    0.06982883 	    0.01540722
   4996 	    0.05854643 	    0.00412481
   4997 	    0.06672906 	    0.01230744
   4998 	    0.07141637 	    0.01699476
   4999 	    0.04875486 	   -0.00566675
   5000 	    0.07315751 	    0.01873589
   5001 	    0.08250322 	    0.02808161
   5002 	    0.05927015 	    0.00484854
   5003 	    0.05267496 	   -0.00174665
   5004 	    0.08147058 	    0.02704896
   5005 	    0.06598315 	    0.01156154
   5006 	    0.05424477 	   -0.00017684
   5007 	    0.06823455 	    0.01381294
   5008 	    0.05656893 	    0.00214732
   5009 	    0.05757071 	    0.00314909
   5010 	    0.06641995 	    0.01199834
   5011 	    0.08418479 	    0.02976317
   5012 	    0.06041504 	    0.00599342
   5013 	    0.07637932 	    0.02195770
   5014 	    0.06064521 	    0.00622360
   5015 	    0.05122132 	   -0.00320029
   5016 	    0.06989868 	    0.01547706
   5017 	    0.08622560 	    0.03180398
   5018 	    0.07709490 	    0.02267329
   5019 	    0.07367781 	    0.01925620
   5020 	    0.06518804 	    0.01076642
   5021 	    0.07351629 	    0.01909468
   5022 	    0.06177706 	    0.00735544
   5023 	    0.05469659 	    0.00027497
   5024 	    0.06987272 	    0.01545111
   5025 	    0.06339197 	    0.00897036
   5026 	    0.06936528 	    0.01494367
   5027 	    0.05479983 	    0.00037822
   5028 	    0.06996685 	    0.01554524
   5029 	    0.04887966 	   -0.00554196
   5030 	    0.05538687 	    0.00096525
   5031 	    0.04727582 	   -0.00714579
   5032 	    0.06082433 	    0.00640271
   5033 	    0.06302483 	    0.00860322
   5034 	    0.07344250 	    0.01902088
   5035 	    0.07009338 	    0.01567177
   5036 	    0.07262305 	    0.01820144
   5037 	    0.05222911 	   -0.00219251
   5038 	    0.07291348 	    0.01849187
   5039 	    0.05655308 	    0.00213146
   5040 	    0.05222533 	   -0.00219629
   5041 	    0.05774671 	    0.00332509
   5042 	    0.06450651 	    0.01008489
   5043 	    0.04650166 	   -0.00791995
   5044 	    0.05609386 	    0.00167225
   5045 	    0.06166481 	    0.00724319
   5046 	    0.06820616 	    0.01378455
   5047 	    0.06444808 	    0.01002647
   5048 	    0.05394049 	   -0.00048113
   5049 	    0.05160925 	   -0.00281237
   5050 	    0.06257804 	    0.00815643
   5051 	    0.07669494 	    0.02227333
   5052 	    0.06905927 	    0.01463766
   5053 	    0.07792264 	    0.02350103
   5054 	    0.05544118 	    0.00101956
   5055 	    0.05061731 	   -0.00380430
   5056 	    0.05452029 	    9.8679E-05
   5057 	    0.06835062 	    0.01392901
   5058 	    0.06405176 	    0.00963014
   5059 	    0.06789364 	    0.01347203
   5060 	    0.05143994 	   -0.00298167
   5061 	    0.05222455 	   -0.00219706
   5062 	    0.08013321 	    0.02571160
   5063 	    0.06562885 	    0.01120723
   5064 	    0.05196194 	   -0.00245967
   5065 	    0.05991336 	    0.00549174
   5066 	    0.05782451 	    0.00340289
   5067 	    0.05868908 	    0.00426747
   5068 	    0.06854635 	    0.01412473
   5069 	    0.07373591 	    0.01931430
   5070 	    0.06104288 	    0.00662127
   5071 	    0.07051802 	    0.01609641
   5072 	    0.07594569 	    0.02152408
   5073 	    0.06239034 	    0.00796872
   5074 	    0.06530652 	    0.01088490
   5075 	    0.06373347 	    0.00931186
   5076 	    0.06132098 	    0.00689936
   5077 	    0.05274981 	   -0.00167180
   5078 	    0.07425726 	    0.01983565
   5079 	    0.05284326 	   -0.00157835
   5080 	    0.05221182 	   -0.00220980
   5081 	    0.04769505 	   -0.00672657
   5082 	    0.06542518 	    0.01100357
   5083 	    0.05978192 	    0.00536031
   5084 	    0.05201492 	   -0.00240669
   5085 	    0.04787637 	   -0.00654525
   5086 	    0.07149131 	    0.01706969
   5087 	    0.06503139 	    0.01060977
   5088 	    0.06325315 	    0.00883153
   5089 	    0.06768639 	    0.01326478
   5090 	    0.06623661 	    0.01181500
   5091 	    0.07399873 	    0.01957712
   5092 	    0.06125713 	    0.00683552
   5093 	    0.05743855 	    0.00301694
   5094 	    0.08257399 	    0.02815238
   5095 	    0.06944658 	    0.01502496
   5096 	    0.05344013 	   -0.00098148
   5097 	    0.07947392 	    0.02505231
   5098 	    0.07911430 	    0.02469269
   5099 	    0.06376732 	    0.00934571
   5100 	    0.04973278 	   -0.00468884
   5101 	    0.05006249 	   -0.00435912
   5102 	    0.07263596 	    0.01821435
   5103 	    0.08648008 	    0.03205847
   5104 	    0.05903182 	    0.00461021
   5105 	    0.06823783 	    0.01381622
   5106 	    0.07722004 	    0.02279842
   5107 	    0.05234450 	   -0.00207711
   5108 	    0.04553204 	   -0.00888957
   5109 	    0.06578308 	    0.01136147
   5110 	    0.09159399 	    0.03717238
   5111 	    0.05804434 	    0.00362272
   5112 	    0.07191185 	    0.01749024
   5113 	    0.07143153 	    0.01700991
   5114 	    0.06473930 	    0.01031769
   5115 	    0.07306165 	    0.01864003
   5116 	    0.05878883 	    0.00436721
   5117 	    0.06093238 	    0.00651076
   5118 	    0.07565263 	    0.02123102
   5119 	    0.07924995 	    0.02482834
   5120 	    0.07022879 	    0.01580717
   5121 	    0.06322769 	    0.00880608
   5122 	    0.06277189 	    0.00835027
   5123 	    0.07069031 	    0.01626870
   5124 	    0.06816237 	    0.01374076
   5125 	    0.07011235 	    0.01569074
   5126 	    0.06702410 	    0.01260249
   5127 	    0.07989107 	    0.02546945
   5128 	    0.05676067 	    0.00233905
   5129 	    0.06618648 	    0.01176486
   5130 	    0.06054063 	    0.00611902
   5131 	    0.05411367 	   -0.00030794
   5132 	    0.05316826 	   -0.00125335
   5133 	    0.06637060 	    0.01194899
   5134 	    0.07992325 	    0.02550164
   5135 	    0.06798022 	    0.01355860
   5136 	    0.05832999 	    0.00390838
   5137 	    0.05866122 	    0.00423961
   5138 	    0.05742277 	    0.00300116
   5139 	    0.07810145 	    0.02367984
   5140 	    0.10350876 	    0.04908715
   5141 	    0.05793967 	    0.00351806
   5142 	    0.05491759 	    0.00049598
   5143 	    0.05949889 	    0.00507727
   5144 	    0.06393122 	    0.00950960
   5145 	    0.11432882 	    0.05990721
   5146 	    0.07113560 	    0.01671399
   5147 	    0.10728939 	    0.05286778
   5148 	    0.06859769 	    0.01417608
   5149 	    0.06918796 	    0.01476635
   5150 	    0.05886066 	    0.00443905
   5151 	    0.06726415 	    0.01284254
   5152 	    0.08295264 	    0.02853102
   5153 	    0.07266593 	    0.01824432
   5154 	    0.05783691 	    0.00341530
   5155 	    0.05156391 	   -0.00285771
   5156 	    0.06065679 	    0.00623517
   5157 	    0.06786183 	    0.01344022
   5158 	    0.04866369 	   -0.00575793
   5159 	    0.06964060 	    0.01521899
   5160 	    0.07634798 	    0.02192637
   5161 	    0.06351061 	    0.00908899
   5162 	    0.05519822 	    0.00077660
   5163 	    0.05368427 	   -0.00073735
   5164 	    0.07896822 	    0.02454661
   5165 	    0.05147712 	   -0.00294449
   5166 	    0.05946471 	    0.00504310
   5167 	    0.05172807 	   -0.00269355
   5168 	    0.07884945 	    0.02442784
   5169 	    0.05024273 	   -0.00417888
   5170 	    0.04985936 	   -0.00456226
   5171 	    0.07688601 	    0.02246440
   5172 	    0.07091984 	    0.01649823
   5173 	    0.07114961 	    0.01672800
   5174 	    0.07400729 	    0.01958568
   5175 	    0.06969061 	    0.01526899
   5176 	    0.06536340 	    0.01094179
   5177 	    0.05681445 	    0.00239283
   5178 	    0.06458808 	    0.01016647
   5179 	    0.07371248 	    0.01929086
   5180 	    0.06904530 	    0.01462369
   5181 	    0.05824931 	    0.00382770
   5182 	    0.05558727 	    0.00116566
   5183 	    0.04556463 	   -0.00885698
   5184 	    0.08141778 	    0.02699616
   5185 	    0.07322275 	    0.01880114
   5186 	    0.04729912 	   -0.00712249
   5187 	    0.07618211 	    0.02176050
   5188 	    0.06746177 	    0.01304015
   5189 	    0.05459046 	    0.00016885
   5190 	    0.06435178 	    0.00993017
   5191 	    0.05897204 	    0.00455042
   5192 	    0.06141557 	    0.00699396
   5193 	    0.06494891 	    0.01052729
   5194 	    0.06887212 	    0.01445050
   5195 	    0.04680815 	   -0.00761347
   5196 	    0.07107561 	    0.01665399
   5197 	    0.08976338 	    0.03534176
   5198 	    0.07594596 	    0.02152434
   5199 	    0.08063096 	    0.02620935
   5200 	    0.07403669 	    0.01961508
   5201 	    0.07538665 	    0.02096504
   5202 	    0.09417576 	    0.03975415
   5203 	    0.05576832 	    0.00134671
   5204 	    0.07164217 	    0.01722056
   5205 	    0.05710305 	    0.00268144
   5206 	    0.05999455 	    0.00557294
   5207 	    0.05067483 	   -0.00374679
   5208 	    0.05075783 	   -0.00366378
   5209 	    0.06420529 	    0.00978368
   5210 	    0.05298706 	   -0.00143455
   5211 	    0.06912930 	    0.01470769
   5212 	    0.07987452 	    0.02545291
   5213 	    0.05221142 	   -0.00221020
   5214 	    0.06443122 	    0.01000960
   5215 	    0.05294339 	   -0.00147822
   5216 	    0.06851098 	    0.01408936
   5217 	    0.06663966 	    0.01221804
   5218 	    0.06643228 	    0.01201067
   5219 	    0.04977255 	   -0.00464906
   5220 	    0.06182396 	    0.00740234
   5221 	    0.06512429 	    0.01070268
   5222 	    0.07948977 	    0.02506816
   5223 	    0.06766343 	    0.01324181
   5224 	    0.05910011 	    0.00467849
   5225 	    0.06901458 	    0.01459296
   5226 	    0.05974662 	    0.00532501
   5227 	    0.04995030 	   -0.00447131
   5228 	    0.04696539 	   -0.00745623
   5229 	    0.06287221 	    0.00845060
   5230 	    0.07058251 	    0.01616089
   5231 	    0.07233215 	    0.01791053
   5232 	    0.06888568 	    0.01446407
   5233 	    0.06555545 	    0.01113383
   5234 	    0.05053591 	   -0.00388571
   5235 	    0.06200923 	    0.00758762
   5236 	    0.05841695 	    0.00399533
   5237 	    0.05314475 	   -0.00127686
   5238 	    0.06239532 	    0.00797371
   5239 	    0.04822701 	   -0.00619461
   5240 	    0.06047651 	    0.00605490
   5241 	    0.07188565 	    0.01746404
   5242 	    0.05355639 	   -0.00086523
   5243 	    0.07584043 	    0.02141882
   5244 	    0.06431390 	    0.00989229
   5245 	    0.07067677 	    0.01625516
   5246 	    0.07420686 	    0.01978525
   5247 	    0.07696963 	    0.02254802
   5248 	    0.05515934 	    0.00073773
   5249 	    0.06812104 	    0.01369943
   5250 	    0.05863923 	    0.00421762
   5251 	    0.07785171 	    0.02343009
   5252 	    0.06524289 	    0.01082128
   5253 	    0.04604034 	   -0.00838127
   5254 	    0.05566405 	    0.00124244
   5255 	    0.06630589 	    0.01188428
   5256 	    0.05918134 	    0.00475973
   5257 	    0.07134656 	    0.01692495
   5258 	    0.06412330 	    0.00970169
   5259 	    0.05200114 	   -0.00242048
   5260 	    0.05971633 	    0.00529471
   5261 	    0.06302103 	    0.00859941
   5262 	    0.04697176 	   -0.00744985
   5263 	    0.07183895 	    0.01741733
   5264 	    0.07438797 	    0.01996635
   5265 	    0.05908110 	    0.00465949
   5266 	    0.05031872 	   -0.00410289
   5267 	    0.06738713 	    0.01296552
   5268 	    0.06511200 	    0.01069038
   5269 	    0.05645112 	    0.00202950
   5270 	    0.06577702 	    0.01135540
   5271 	    0.05795513 	    0.00353351
   5272 	    0.06967596 	    0.01525435
   5273 	    0.08776829 	    0.03334667
   5274 	    0.06889057 	    0.01446895
   5275 	    0.06399355 	    0.00957194
   5276 	    0.08705101 	    0.03262940
   5277 	    0.05265982 	   -0.00176179
   5278 	    0.06037048 	    0.00594887
   5279 	    0.05810216 	    0.00368054
   5280 	    0.06323409 	    0.00881248
   5281 	    0.06720775 	    0.01278613
   5282 	    0.06051781 	    0.00609620
   5283 	    0.06705654 	    0.01263493
   5284 	    0.05980720 	    0.00538558
