,tilt x,M2 tilt x,M3 tilt x,FP tilt x,tilt y,M2 tilt y,M3 tilt y,FP tilt y,thickness,M1-M2 dist,M2-M3 dist,M3-FP dist,dec x,M2 dec x,M3 dec x,FP dec x,dec y,M2 dec y,M3 dec y,FP dec y
62,0.04799999999999999,0.9210626448856809,0.920816212643072,0.9454149890997928,0.04799999999999999,0.9350296551120741,0.9352407542407958,0.9407766654392848,3.599999999999998,0.9142270474658936,0.9464832788321356,0.9194700859861294,3.599999999999998,0.9320366709275594,0.9433211612569845,0.9442962277037331,3.599999999999998,0.9171225677063594,0.9452251717003753,0.9456491294751735
63,0.05199999999999999,0.9186444139594278,0.9184285243483981,0.9454012838951985,0.05199999999999999,0.9339955493262708,0.9340578675925548,0.9403155551818461,3.8999999999999986,0.9103110162434207,0.9465574871483613,0.9164069180928236,3.8999999999999986,0.9303800876642337,0.9430834767693838,0.9441839980610899,3.8999999999999986,0.9142963980889871,0.9451560941439892,0.9456550706900607
64,0.055999999999999994,0.9161701944217744,0.9159929543608053,0.9453875650495841,0.055999999999999994,0.9329380232501436,0.9328260341205377,0.9398451149839712,4.199999999999999,0.9062025266382788,0.9466315108054473,0.9132118717078231,4.199999999999999,0.9286439734317575,0.9428381844817887,0.9440709416058712,4.199999999999999,0.9114030856725323,0.9450809120036627,0.9456610189189112
65,0.06,0.9136404018423824,0.9135099552520322,0.9453738325667317,0.06,0.9318571758409492,0.9315453910792528,0.9393653563117976,4.5,0.9019036970413432,0.9467053497752136,0.9098861233097021,4.5,0.926828771067178,0.9425852894025675,0.9439570586379298,4.5,0.9084432953649497,0.9449996244644311,0.94566697415012
66,0.064,0.911055462760387,0.9109799861043208,0.9453600864505284,0.064,0.9307531076670442,0.9302160835958482,0.9388762908549914,4.800000000000001,0.8974167455459808,0.9467790040293405,0.906430895291222,4.800000000000001,0.9249349429225956,0.9423247967165609,0.9438423494596719,4.800000000000001,0.9054177067705398,0.9449122308166058,0.9456729363721541
67,0.068,0.9084158145921004,0.9084035123823888,0.9453463267046971,0.068,0.9296259208999685,0.9288382646523384,0.9383779305264001,5.099999999999998,0.8927439884267888,0.9468524735396138,0.9028474553530056,5.099999999999998,0.9229629706858948,0.9420567117853945,0.9437268143758427,5.099999999999998,0.9023270139680202,0.9448187304581767,0.9456789055733332
68,0.07200000000000001,0.9057219055325957,0.9057810058039216,0.9453325533330935,0.07200000000000001,0.9284757192995754,0.9274120950674762,0.9378702874615924,5.399999999999999,0.8878878385528308,0.9469257582777857,0.8991371158747931,5.399999999999999,0.9209133551948108,0.9417810401485616,0.9436104536937315,5.399999999999999,0.8991719252945936,0.9447191228927204,0.9456848817420657
69,0.07600000000000001,0.9029741944541055,0.903112944214141,0.945318766339566,0.07600000000000001,0.9273026081971788,0.9259377434721134,0.9373533740184358,5.699999999999999,0.8828508037330878,0.9469988582158693,0.8953012332669762,5.699999999999999,0.9187866162432742,0.9414977875221378,0.9434932677228934,5.699999999999999,0.8959531631115903,0.944613407730539,0.945690864866618
70,0.08000000000000002,0.9001731508008657,0.9003998114550984,0.9447466392967533,0.08000000000000002,0.9261066944834203,0.9241270705466872,0.9368272027768629,6.0,0.8776354849862006,0.9470717733260116,0.8913412072991425,6.0,0.9165832923818518,0.9412069597989441,0.9433752567753637,6.0,0.8926714635774052,0.9445015846889114,0.9456968549353191
71,0.08400000000000002,0.8973192544839873,0.8976420972322534,0.9440014112470192,0.08400000000000002,0.9248880865927097,0.9214406475550813,0.9362917865382435,6.300000000000001,0.8722445747518978,0.9471445035802888,0.8872584804105985,6.300000000000001,0.9143039407085666,0.9409085630483444,0.9432564211656191,6.300000000000001,0.8893275764094151,0.9443836535911002,0.9457028519364291
72,0.08800000000000002,0.8944129957703746,0.894840296987592,0.9432488096334904,0.08800000000000002,0.9236468944912096,0.9187004900768668,0.9357471383252116,6.599999999999998,0.8666808550327384,0.9472170489511451,0.8830545369993484,6.599999999999998,0.9119491366571815,0.940602603515746,0.9431367612104884,6.599999999999998,0.8859222646440418,0.9442596143670599,0.9457088558582039
73,0.09199999999999997,0.8914548751666047,0.8919949117622633,0.942488849908394,0.09199999999999997,0.9223832296576817,0.9159071533687879,0.9351932713809346,6.899999999999999,0.8609471954744724,0.9472894094108336,0.8787309026921106,6.899999999999999,0.9095194737729027,0.9402890876237985,0.9430162772292621,6.899999999999999,0.8824563043884968,0.9441294670543513,0.9457148666888592
74,0.09599999999999997,0.888445403305671,0.8891064480669659,0.9417215476643973,0.09599999999999997,0.9210972050742854,0.9130612011637047,0.9346301991690377,7.199999999999999,0.8550465513802843,0.9473615849316831,0.8742891435943669,7.199999999999999,0.9070155634872823,0.9399680219705995,0.9428949695436382,7.199999999999999,0.8789304845735553,0.9439932117965102,0.9457208844166168
75,0.09999999999999998,0.8853851008258057,0.8861754177463589,0.9409469186349938,0.09999999999999998,0.9197889352062842,0.9101632055012816,0.9340579353728781,7.5,0.8489819616690254,0.9474335754867433,0.8697308655230371,7.5,0.9044380348837662,0.9396394133314013,0.9427728384776763,7.5,0.8753456067030645,0.9438508488450493,0.9457269090296123
76,0.10399999999999998,0.8822744982451675,0.8832023378411418,0.9401649786934533,0.10399999999999998,0.9184585359898887,0.9072137465533019,0.9334764938952157,7.800000000000001,0.8427565467745003,0.9475053810483991,0.8650577132196422,7.800000000000001,0.9017875344524422,0.9393032686560198,0.9426498843578783,7.800000000000001,0.8717024845880335,0.9437023785570098,0.9457329405159947
77,0.10799999999999998,0.8791141358410826,0.8801877304592091,0.939375743852688,0.10799999999999998,0.9171061248180583,0.9042134124479977,0.9328858888578114,8.099999999999998,0.8363735064808868,0.9475770015896301,0.8602713695461128,8.099999999999998,0.8990647258464901,0.9389595950701481,0.9425261075130983,8.099999999999998,0.868001944094092,0.9435478013983134,0.9457389788638891
78,0.11199999999999999,0.8744551546997101,0.8771321226319165,0.9385792302646059,0.11199999999999999,0.9157318205220841,0.9011627990953125,0.9322861346009005,8.399999999999999,0.8298361177087931,0.9476484370830618,0.8553735546629836,8.399999999999999,0.8962702896295116,0.9386083998758703,0.9424015082746516,8.399999999999999,0.8642448228692045,0.9433871179400211,0.9457450240613794
79,0.11599999999999999,0.8690331979885172,0.874036046180854,0.9377754542197985,0.11599999999999999,0.9143357433583992,0.8980625100072763,0.9316772456827171,8.7,0.8231477322519644,0.9477196875021273,0.8503660251912084,8.7,0.8934049230112706,0.9382496905505661,0.9422760869762942,8.7,0.8604319700772572,0.9432203288619848,0.9457510760965632
